number,title,classification,timestamp,latitude,longitude
59097,_RARE_,Class B,2017-06-28 12:00:00,37.94313,-94.10006
63607,_RARE_,Class B,2016-06-05 12:00:00,40.5346,-82.8205
12627,_RARE_,Class B,2005-02-03 12:00:00,43.69965,-95.7667
67933,_RARE_,Class A,2010-10-31 12:00:00,46.36472,-123.1381
16277,_RARE_,Class B,2005-03-15 12:00:00,38.45345,-78.86215
24757,_RARE_,Class B,1982-07-05 12:00:00,35.0072,-80.88781
18246,_RARE_,Class B,2004-10-22 12:00:00,32.2153,-119.961
36808,_RARE_,Class A,2011-10-22 12:00:00,38.22632,-84.89176
70187,_RARE_,Class B,2017-01-08 12:00:00,39.28965,-94.46819
49446,_RARE_,Class B,2015-08-13 12:00:00,49.29313,-119.5727
12894,_RARE_,Class A,2006-11-28 12:00:00,43.7175,-75.381
4454,_RARE_,Class B,2004-06-12 12:00:00,31.76,-92.6779
10870,_RARE_,Class B,2007-05-17 12:00:00,47.01843,-122.7791
5420,_RARE_,Class A,1982-09-19 12:00:00,46.74185,-129.5032
25870,_RARE_,Class B,2010-09-03 12:00:00,46.70929,-117.4594
72827,_RARE_,Class A,2000-06-08 12:00:00,32.775,-91.52
6483,_RARE_,Class A,1999-08-17 12:00:00,42.7909,-87.1918
41714,_RARE_,Class B,2007-01-04 12:00:00,41.82875,-105.0487
3411,_RARE_,Class A,1981-03-04 12:00:00,38.33354,-99.89427
30021,_RARE_,Class B,2009-07-11 12:00:00,46.85913,-90.66582
6830,_RARE_,Class A,1965-07-01 12:00:00,41.9922,-111.2946
19223,_RARE_,Class B,2004-03-23 12:00:00,43.33725,-83.99743
47738,_RARE_,Class B,2015-11-17 12:00:00,50.87327,-89.57063
65159,_RARE_,Class B,2020-09-10 12:00:00,39.8444,-89.03228
11028,_RARE_,Class B,1997-04-01 12:00:00,33.1325,-93.059
43174,_RARE_,Class A,2006-10-16 12:00:00,34.77761,-95.32279
31921,_RARE_,Class B,2001-08-15 12:00:00,47.37301,-124.2528
15405,_RARE_,Class B,2007-10-02 12:00:00,42.8226,-75.66834
20662,_RARE_,Class B,2009-06-15 12:00:00,38.11137,-79.84639
24853,_RARE_,Class A,2002-11-15 12:00:00,46.6098,-122.4261
46566,_RARE_,Class A,2015-11-10 12:00:00,40.7002,-99.517
39080,_RARE_,Class A,2009-07-21 12:00:00,41.51669,-486.1321
36668,_RARE_,Class A,2012-06-23 12:00:00,29.97384,-81.37422
44210,_RARE_,Class B,2014-03-01 12:00:00,53.16581,-85.78292
24324,_RARE_,Class A,2004-04-15 12:00:00,37.6757,-82.326
36632,_RARE_,Class A,2011-08-22 12:00:00,40.68226,-81.29323
23701,_RARE_,Class B,1974-11-15 12:00:00,40.02129,-121.1377
25492,_RARE_,Class B,2006-11-30 12:00:00,31.756,-82.5177
23012,_RARE_,Class B,2010-08-16 12:00:00,36.74599,-89.63071
53948,_RARE_,Class B,2015-10-10 12:00:00,37.4872,-85.3313
22467,_RARE_,Class B,2008-08-01 12:00:00,35.38005,-80.77
65800,_RARE_,Class A,2014-06-30 12:00:00,43.21376,-123.582
1617,_RARE_,Class B,1999-01-01 12:00:00,47.59115,-123.8603
15222,_RARE_,Class B,2006-07-16 12:00:00,47.7625,-123.819
26679,_RARE_,Class B,2009-09-13 12:00:00,38.18,-80.4845
16319,_RARE_,Class A,1993-10-13 12:00:00,36.80005,-118.3125
67520,_RARE_,Class A,2019-05-01 12:00:00,42.72529,-88.50784
10872,_RARE_,Class B,1975-01-13 12:00:00,46.20022,-122.2004
18620,_RARE_,Class B,1976-10-01 12:00:00,46.42141,-86.91239
2386,_RARE_,Class B,2001-06-14 12:00:00,46.5965,-118.9261
5303,_RARE_,Class B,1973-02-01 12:00:00,30.7651,-81.53775
2351,_RARE_,Class B,2007-01-17 12:00:00,34.10605,-85.003
68072,_RARE_,Class A,2021-05-15 12:00:00,45.00195,-120.7542
41584,_RARE_,Class B,1986-07-13 12:00:00,41.25404,-76.97994
35566,_RARE_,Class B,2013-05-14 12:00:00,36.04192,-92.37252
34723,_RARE_,Class A,2010-10-15 12:00:00,45.9974,-74.40405
42017,_RARE_,Class B,2015-08-15 12:00:00,45.86652,-87.05913
55563,_RARE_,Class B,2016-01-05 12:00:00,41.64379,-78.3654
24706,_RARE_,Class A,2002-07-19 12:00:00,46.148,-122.3915
24337,_RARE_,Class B,1993-10-23 12:00:00,40.36378,-80.69766
31922,_RARE_,Class B,2013-02-27 12:00:00,44.6838,-81.83981
28047,_RARE_,Class A,2007-08-03 12:00:00,42.3358,-71.37194
42106,_RARE_,Class A,1986-07-15 12:00:00,47.443,-97.591
2716,_RARE_,Class B,2005-07-08 12:00:00,46.7058,-121.3763
19331,_RARE_,Class A,2004-07-08 12:00:00,36.5751,-96.185
