number,title,classification,timestamp,latitude,longitude
13527,_RARE_,Class A,2006-06-17 12:00:00,43.5635,-85.3511
5107,_RARE_,Class B,1998-06-13 12:00:00,40.48363,-83.15427
7546,_RARE_,Class B,1997-07-03 12:00:00,30.19528,-92.8566
24021,_RARE_,Class B,2008-04-12 12:00:00,45.32254,-76.96153
37711,_RARE_,Class A,2012-01-09 12:00:00,40.21736,-79.81657
11192,_RARE_,Class A,2005-07-11 12:00:00,29.2718,-91.9215
8405,_RARE_,Class A,1988-01-22 12:00:00,34.87232,-90.67211
34432,_RARE_,Class A,2008-10-09 12:00:00,41.49677,-86.2
15724,_RARE_,Class B,2006-07-05 12:00:00,47.3293,-121.9373
3359,_RARE_,Class B,1992-02-13 12:00:00,45.88709,-123.5962
40809,_RARE_,Class B,2001-06-01 12:00:00,40.57,-86.63267
290,_RARE_,Class A,1977-06-01 12:00:00,39.92446,-83.74047
7153,_RARE_,Class B,1973-11-01 12:00:00,45.5774,-80.96935
7438,_RARE_,Class B,1995-11-11 12:00:00,41.4565,-80.4915
8917,_RARE_,Class A,2003-10-03 12:00:00,37.3225,-83.09754
949,_RARE_,Class A,2002-06-15 12:00:00,40.45645,-121.6617
26300,_RARE_,Class B,2009-12-17 12:00:00,30.918,-96.778
8135,_RARE_,Class A,1968-08-17 12:00:00,45.81466,-93.21613
21478,_RARE_,Class B,1977-04-08 12:00:00,46.03472,-121.7951
29964,_RARE_,Class A,2009-08-14 12:00:00,40.67987,-81.34347
13361,_RARE_,Class B,1975-09-01 12:00:00,37.96006,-82.55177
4122,_RARE_,Class A,1994-04-25 12:00:00,41.75715,-94.4055
27192,_RARE_,Class B,1978-02-09 12:00:00,41.62212,-88.37435
3721,_RARE_,Class B,1976-04-10 12:00:00,48.24738,-121.0991
26294,_RARE_,Class B,1974-10-15 12:00:00,40.18135,-124.3265
39174,_RARE_,Class A,2012-12-03 12:00:00,41.83063,-121.6039
12619,_RARE_,Class B,2003-02-15 12:00:00,39.30009,-82.045
108,_RARE_,Class A,1997-11-10 12:00:00,38.268,-80.475
4635,_RARE_,Class A,1995-07-15 12:00:00,41.0675,-83.46645
12347,_RARE_,Class A,2004-01-01 12:00:00,40.20255,-111.0318
3556,_RARE_,Class A,1996-08-23 12:00:00,36.28483,-83.37397
10255,_RARE_,Class A,2005-04-15 12:00:00,36.2696,-85.108
1221,_RARE_,Class B,2000-07-19 12:00:00,38.5175,-91.3035
19671,_RARE_,Class A,1980-11-14 12:00:00,45.12545,-76.76314
243,_RARE_,Class B,1998-10-15 12:00:00,39.0375,-116.3056
65811,_RARE_,Class B,2016-10-26 12:00:00,31.3427,-88.82923
10372,_RARE_,Class B,2006-10-04 12:00:00,49.7554,-76.075
11585,_RARE_,Class A,1968-08-15 12:00:00,45.5147,-91.1439
16943,_RARE_,Class B,2006-08-31 12:00:00,30.97925,-82.14989
5228,_RARE_,Class A,1981-10-01 12:00:00,46.4665,-123.0236
1396,_RARE_,Class A,1999-09-01 12:00:00,41.4486,-80.45
489,_RARE_,Class B,1996-07-14 12:00:00,46.3463,-111.9208
15144,_RARE_,Class A,2006-04-15 12:00:00,35.5293,-86.9216
7574,_RARE_,Class B,2004-05-24 12:00:00,40.10713,-90.98008
12233,_RARE_,Class B,2001-06-15 12:00:00,40.08,-124.577
21757,_RARE_,Class A,1987-05-15 12:00:00,34.167,-94.6675
17764,_RARE_,Class A,2007-11-10 12:00:00,40.49566,-89.83537
25839,_RARE_,Class A,2004-04-23 12:00:00,30.29867,-85.70515
95,_RARE_,Class A,1980-05-22 12:00:00,32.2507,-87.6184
24122,_RARE_,Class B,2006-07-05 12:00:00,43.64913,-122.1517
5667,_RARE_,Class A,2003-08-01 12:00:00,41.3611,-79.236
14158,_RARE_,Class B,2006-09-19 12:00:00,48.4135,-121.945
15124,_RARE_,Class B,1988-06-15 12:00:00,32.36484,-88.6394
1478,_RARE_,Class A,2003-03-30 12:00:00,35.93321,-81.7862
29300,_RARE_,Class B,2011-12-18 12:00:00,39.719,-80.3115
26485,_RARE_,Class B,2008-12-29 12:00:00,47.16334,-121.6118
12279,_RARE_,Class B,1994-10-15 12:00:00,46.9697,-88.97645
1915,_RARE_,Class A,1977-09-18 12:00:00,45.38821,-120.1867
33889,_RARE_,Class B,2012-11-15 12:00:00,48.122,-96.8555
75209,_RARE_,Class B,2016-06-02 12:00:00,34.11529,-86.42153
55224,_RARE_,Class A,2013-11-22 12:00:00,35.31712,-85.41689
24218,_RARE_,Class B,2008-10-14 12:00:00,31.43352,-93.96026
30922,_RARE_,Class A,1998-10-15 12:00:00,36.4471,-88.41695
5033,_RARE_,Class A,1980-11-12 12:00:00,38.52,-84.854
6387,_RARE_,Class A,2002-12-13 12:00:00,38.115,-119.07
75373,_RARE_,Class B,2021-04-07 12:00:00,43.15973,-123.3378
1511,_RARE_,Class B,2001-09-05 12:00:00,39.5893,-120.1673
2938,_RARE_,Class A,1963-12-01 12:00:00,46.3825,-118.3405
24637,_RARE_,Class A,2008-05-01 12:00:00,38.39434,-91.33455
9989,_RARE_,Class A,2004-07-26 12:00:00,40.62639,-91.69526
9858,_RARE_,Class B,1982-05-25 12:00:00,39.19,-123.7445
4145,_RARE_,Class B,1978-10-29 12:00:00,46.3599,-82.42825
1429,_RARE_,Class A,1980-07-15 12:00:00,35.2186,-84.57585
58441,_RARE_,Class B,2017-08-11 12:00:00,35.56883,-81.85005
4635,_RARE_,Class B,1996-10-01 12:00:00,48.33351,-122.8457
59736,_RARE_,Class B,2017-01-31 12:00:00,28.5551,-81.5533
8386,_RARE_,Class B,1997-07-29 12:00:00,43.098,-121.0875
31956,_RARE_,Class A,1998-05-20 12:00:00,32.07676,-2093.85084
39065,_RARE_,Class B,2011-11-01 12:00:00,39.87365,-82.13155
11227,_RARE_,Class A,1987-03-15 12:00:00,40.60401,-80.28605
17081,_RARE_,Class B,1986-01-05 12:00:00,50.5415,-122.4867
12048,_RARE_,Class B,2005-10-17 12:00:00,37.51,-95.2073
41507,_RARE_,Class B,2015-03-15 12:00:00,47.66,-115.14
35926,_RARE_,Class B,2010-11-16 12:00:00,42.22268,-88.62721
21162,_RARE_,Class B,1973-04-30 12:00:00,28.20861,-81.19045
40644,_RARE_,Class A,2011-03-31 12:00:00,40.1141,-94.77597
12617,_RARE_,Class B,1983-11-05 12:00:00,43.5535,-83.33
26476,_RARE_,Class B,2012-07-21 12:00:00,39.2915,-81.1332
42353,_RARE_,Class A,1991-10-02 12:00:00,35.33462,-84.23435
36114,_RARE_,Class A,2012-08-24 12:00:00,29.99381,-81.43531
19193,_RARE_,Class A,1974-07-15 12:00:00,34.55485,-89.94865
48797,_RARE_,Class B,2013-11-09 12:00:00,28.80772,-81.14319
10746,_RARE_,Class A,2005-06-14 12:00:00,40.5737,-81.0135
5074,_RARE_,Class A,1983-02-15 12:00:00,35.32,-88.722
8895,_RARE_,Class A,2004-07-15 12:00:00,34.62209,-80.74677
30842,_RARE_,Class B,2006-03-15 12:00:00,47.39681,-121.2347
11550,_RARE_,Class B,2006-12-02 12:00:00,27.09827,-83.2463
3521,_RARE_,Class B,1961-10-01 12:00:00,42.8978,-121.9824
37405,_RARE_,Class B,2010-11-04 12:00:00,43.34941,-71.14932
75280,_RARE_,Class A,2013-05-12 12:00:00,40.71506,-81.72201
25731,_RARE_,Class B,1997-10-01 12:00:00,46.8973,-89.25356
3142,_RARE_,Class B,2002-10-20 12:00:00,39.363,-91.862
18673,_RARE_,Class A,1978-07-01 12:00:00,29.989,-80.759
27339,_RARE_,Class A,2002-11-08 12:00:00,33.6,-87.26103
41903,_RARE_,Class B,1978-11-30 12:00:00,45.61808,-81.94007
49979,_RARE_,Class B,2015-06-02 12:00:00,39.93775,-83.997
7231,_RARE_,Class B,1984-09-15 12:00:00,36.7315,-84.39349
19113,_RARE_,Class A,2007-03-02 12:00:00,28.9988,-80.58
15485,_RARE_,Class B,2002-02-15 12:00:00,41.4956,-78.8455
67310,_RARE_,Class B,2020-05-20 12:00:00,37.52272,-84.6896
2206,_RARE_,Class B,1999-08-14 12:00:00,35.72724,-86.98256
42488,_RARE_,Class A,2013-07-26 12:00:00,38.38177,-91.97567
4800,_RARE_,Class A,2001-09-01 12:00:00,38.67833,-120.6177
16128,_RARE_,Class A,2006-07-15 12:00:00,35.06981,-93.16007
21159,_RARE_,Class A,1983-09-30 12:00:00,36.535,-72.365
35317,_RARE_,Class A,1987-05-22 12:00:00,34.8211,-80.8035
32854,_RARE_,Class A,1978-04-05 12:00:00,38.7446,-89.58275
1036,_RARE_,Class A,1997-09-02 12:00:00,46.0407,-120.813
2701,_RARE_,Class B,2001-09-06 12:00:00,38.61723,-85.28536
16124,_RARE_,Class A,2006-08-15 12:00:00,47.8343,-82.87118
5987,_RARE_,Class B,2004-04-20 12:00:00,39.66,-89.395
33840,_RARE_,Class B,2008-09-24 12:00:00,32.91833,-88.22337
12324,_RARE_,Class B,2000-07-18 12:00:00,41.83005,-113.87
